Date,House1E_CO (ppm),House1E_O3 (ppb),House1E_PM2.5 (ug/m3),House2E_CO (ppm),House2E_O3 (ppb),House2E_PM2.5 (ug/m3),House3E_CO (ppm),House3E_O3 (ppb),House3E_PM2.5 (ug/m3),House4E_CO (ppm),House4E_O3 (ppb),House4E_PM2.5 (ug/m3)
2023-02-22 15:30:00,,,,-0.035540000000000016,165.75455,12.494599999999998,-0.035540000000000016,165.75455,12.494599999999998,0.10734000000000002,96.65768,9.6386
2023-02-22 15:35:00,,,,0.14306,160.48631,26.9174,0.14306,160.48631,26.9174,0.03589999999999996,89.58458,7.4251999999999985
2023-02-22 15:40:00,,,,-0.0534,144.43768999999998,7.924999999999999,-0.0534,144.43768999999998,7.924999999999999,0.05376,79.73102,7.3538
2023-02-22 15:45:00,,,,-0.08912,134.16950000000003,9.2816,-0.08912,134.16950000000003,9.2816,0.1252,66.75554,7.6394
2023-02-22 15:50:00,,,,-0.12484000000000002,129.55979000000002,12.994399999999999,-0.12484000000000002,129.55979000000002,12.994399999999999,0.03589999999999996,61.999489999999994,7.1396
2023-02-22 15:55:00,,,,-0.1427,114.97457000000001,14.208199999999998,-0.1427,114.97457000000001,14.208199999999998,0.018040000000000028,63.51167000000001,7.2109999999999985
2023-02-22 16:00:00,,,,0.018040000000000028,112.07216,23.061799999999998,0.018040000000000028,112.07216,23.061799999999998,-0.01768000000000003,67.90187,7.6394
2023-02-22 16:05:00,,,,-0.10697999999999999,115.80382999999999,12.6374,-0.10697999999999999,115.80382999999999,12.6374,0.018040000000000028,61.80436999999999,8.1392
2023-02-22 16:10:00,,,,-0.17842000000000002,108.92585,11.0666,-0.17842000000000002,108.92585,11.0666,-0.01768000000000003,60.950720000000004,6.7826
2023-02-22 16:15:00,,,,-0.232,120.97451000000002,12.209,-0.232,120.97451000000002,12.209,-0.035540000000000016,62.80436,6.9968
2023-02-22 16:20:00,,,,-0.232,124.24277,11.7092,-0.232,124.24277,11.7092,-0.07126000000000002,62.755579999999995,7.2109999999999985
2023-02-22 16:25:00,,,,-0.232,128.65735999999998,17.7068,-0.232,128.65735999999998,17.7068,-0.0534,64.48727,13.422799999999999
2023-02-22 16:30:00,,,,-0.232,120.48671,19.2062,-0.232,120.48671,19.2062,-0.1427,68.70674,10.780999999999999
2023-02-22 16:35:00,,,,-0.232,119.36477000000001,19.420399999999997,-0.232,119.36477000000001,19.420399999999997,-0.17842000000000002,71.77988,9.2816
2023-02-22 16:40:00,,,,-0.232,117.55990999999999,12.0662,-0.232,117.55990999999999,12.0662,-0.1427,68.75552,9.9956
2023-02-22 16:45:00,,,,-0.232,111.09656,17.4926,-0.232,111.09656,17.4926,-0.16056,65.70677,10.067
2023-02-22 16:50:00,,,,-0.232,96.73085,19.2776,-0.232,96.73085,19.2776,-0.19628,62.999480000000005,9.5672
2023-02-22 16:55:00,,,,-0.232,109.60877,19.420399999999997,-0.232,109.60877,19.420399999999997,0.19663999999999995,56.072720000000004,23.1332
2023-02-22 17:00:00,,,,-0.232,102.2186,26.417599999999997,-0.232,102.2186,26.417599999999997,0.05376,55.170289999999994,15.993199999999998
2023-02-22 17:05:00,,,,-0.232,94.99916,15.493400000000001,-0.232,94.99916,15.493400000000001,-0.1427,60.487309999999994,10.6382
